Date, AAPL, MSFT,BIDU
2022-04-11 00:00:00,,,133.0500030517578
2022-04-12 00:00:00,,,130.99000549316406
2022-04-13 00:00:00,,,134.6699981689453
2022-04-14 00:00:00,,,129.55999755859375
2022-04-18 00:00:00,,,126.7300033569336
2022-04-19 00:00:00,,,126.61000061035156
2022-04-20 00:00:00,,,122.30999755859375
2022-04-21 00:00:00,,,115.97000122070312
2022-04-22 00:00:00,,,114.56999969482422
2022-04-25 00:00:00,,,116.56999969482422
2022-04-26 00:00:00,,,111.93000030517578
2022-04-27 00:00:00,,,118.5199966430664
2022-04-28 00:00:00,,,120.55000305175781
2022-04-29 00:00:00,,,124.16999816894531
2022-05-02 00:00:00,,,127.86000061035156
2022-05-03 00:00:00,,,127.56999969482422
2022-05-04 00:00:00,,,131.9499969482422
2022-05-05 00:00:00,,,124.08000183105469
2022-05-06 00:00:00,,,116.76000213623047
2022-05-09 00:00:00,,,106.62000274658203
2022-05-10 00:00:00,,,107.91000366210938
2022-05-11 00:00:00,,,106.08999633789062
2022-05-12 00:00:00,,,107.87999725341797
2022-05-13 00:00:00,,,116.94000244140625
2022-05-16 00:00:00,,,117.80000305175781
2022-05-17 00:00:00,,,123.44000244140625
2022-05-18 00:00:00,,,118.86000061035156
2022-05-19 00:00:00,,,125.33999633789062
2022-05-20 00:00:00,,,124.47000122070312
2022-05-23 00:00:00,,,124.0
2022-05-24 00:00:00,,,115.7300033569336
2022-05-25 00:00:00,,,119.31999969482422
2022-05-26 00:00:00,,,136.19000244140625
2022-05-27 00:00:00,,,139.08999633789062
2022-05-31 00:00:00,,,140.35000610351562
